Date,text,sentiment
2025-01-27,"Thieves used explosives to steal gold masterpieces from a Dutch museum, and experts fear the 2,400-year-old golden helmet will be melted down. The World Gold Council suggests that any increase in import duty in the budget may have an adverse effect. Orezone intercepts high-grade mineralization below North Zone life-of-mine pits, including 2.55 g/t gold over 23.00m and 1.14 g/t gold over 29.50m.
",negative
2025-01-28,"Several incidents of gold-related theft have occurred, including the use of explosives to steal a golden helmet from a Dutch museum and the theft of gold pieces from another Dutch museum. In Mali, the government has seized $290 million in gold from a Canadian mine, and Ghana is establishing a gold board to boost earnings and curb smuggling. Former Senator Bob Menendez was sentenced to 11 years in prison for a bribery scheme involving gold bars and cash.",positive
2025-01-29,"Several incidents of gold-related theft have occurred, including the use of explosives to steal a golden helmet from a Dutch museum and the theft of gold pieces from another Dutch museum. In Mali, the government has seized $290 million in gold from a Canadian mine, and Ghana is establishing a gold board to boost earnings and curb smuggling. Former Senator Bob Menendez was sentenced to 11 years in prison for a bribery scheme involving gold bars and cash.",positive
2025-01-30,"Southern Cross Gold Consolidated Ltd. reported drilling results of 204.1 g/t gold over 1.7 meters in a 350-meter down-dip extension at Christina.
Former U.S. Senator Bob Menendez was sentenced to 11 years in prison for a gold bar bribery scheme.
Three suspects were arrested after the theft of a priceless golden helmet and other artifacts from a Romanian museum.",neutral
2025-01-31,"Southern Cross Gold Consolidated Ltd. reported drilling results of 204.1 g/t gold over 1.7 meters in a 350-meter down-dip extension at Christina.
Former U.S. Senator Bob Menendez was sentenced to 11 years in prison for a gold bar bribery scheme.
Three suspects were arrested after the theft of a priceless golden helmet and other artifacts from a Romanian museum.",neutral
2025-02-01,"Gold prices in Pakistan hit a new record high. Concerns arise in Ghana regarding illegal mining and its environmental consequences. London faces a gold shortage, with some attributing the situation to Donald Trump.",negative
2025-02-02,"Gold prices in Pakistan hit a new record high. Concerns arise in Ghana regarding illegal mining and its environmental consequences. London faces a gold shortage, with some attributing the situation to Donald Trump.",negative
2025-02-03,"Gold prices in Saudi Arabia are registering gains. US gold magnet banks are flying bullion from Asia to benefit from premium. Several companies are exploring and expanding gold projects in various locations, including Wawa Gold Project and Cariboo Gold Project.",positive
2025-02-04,"Gold prices in Saudi Arabia are registering gains. US gold magnet banks are flying bullion from Asia to benefit from premium. Several companies are exploring and expanding gold projects in various locations, including Wawa Gold Project and Cariboo Gold Project.",positive
2025-02-05,"Barrick Gold CEOs are saying that Mali's new mines law needs review to win back investors.
A six-figure gold extortion scam has been reported.
Gold prices are expected to rally as geopolitical tensions rise.",positive
2025-02-06,"Barrick Gold CEOs are saying that Mali's new mines law needs review to win back investors.
A six-figure gold extortion scam has been reported.
Gold prices are expected to rally as geopolitical tensions rise.",positive
2025-02-07,"Dakota Gold reports significant heap leachable gold at Richmond Hill, totaling 3.65 million ounces of measured and indicated mineral resources. VanEck invested $58 million for a 43% ownership in a fast-growing gold-copper company. Gold prices in Saudi Arabia experienced a slight drop on February 7, 2025.",negative
2025-02-08,"Dakota Gold reports significant heap leachable gold at Richmond Hill, totaling 3.65 million ounces of measured and indicated mineral resources. VanEck invested $58 million for a 43% ownership in a fast-growing gold-copper company. Gold prices in Saudi Arabia experienced a slight drop on February 7, 2025.",negative
2025-02-09,Gold smuggling is on the rise in Japan due to soaring prices. Mali's gold production experienced a significant drop in 2024. A crackdown led by National Security resulted in the seizure of millions in stolen money and gold in Ghana.,negative
2025-02-10,Gold smuggling is on the rise in Japan due to soaring prices. Mali's gold production experienced a significant drop in 2024. A crackdown led by National Security resulted in the seizure of millions in stolen money and gold in Ghana.,negative
2025-02-11,"Gold prices in Saudi Arabia have reached a historic high as of February 2025. US demand is squeezing India's gold supply, causing leasing rates to rise to record levels. Barrick Gold aims to resume operations in Mali once it can ship gold, and Pan African is dealing with gold theft issues at its Sheba mine.
",negative
